A00035291-ses-DS2,7.438166,238.359,1015,0.204174,0.172238
A00035292-ses-CLG4,8.166848,227.742,514,0.167686,0.204694
A00035292-ses-CLG4R,8.164473,233.656,1651,0.0725766,0.094778
A00035292-ses-CLG5,8.281812,462.344,1258,0.103195,0.169494
A00035292-ses-DS2,7.726474,223.484,486,0.120481,0.156286
A00035337-ses-DS2,6.907299,166.008,384,0.0936254,0.116401
A00035364-ses-CLG4,7.505005,227.758,602,0.111246,0.174812
A00035364-ses-DS2,6.848858,337.797,1934,0.207233,0.180875
A00035377-ses-CLG4,7.958985,174.203,305,0.0951829,0.134913
A00035377-ses-CLG4R,8.057029,220.75,511,0.0757227,0.0943665
A00035377-ses-CLG5,8.098484,221.156,490,0.123777,0.145515
A00035377-ses-DS2,7.731904,191.289,1228,0.104098,0.11174
A00035378-ses-DS2,8.062951,131.539,286,0.0476781,0.0417529
A00035437-ses-DS2,6.950497,170.922,351,0.0851566,0.0451463
A00035440-ses-DS2,8.375248,262.852,547,0.0466177,0.0519497
A00035504-ses-DS2,7.737699,164.656,467,0.0501364,0.0654968
A00035535-ses-DS2,8.013451,174.719,457,0.124381,0.0923499
A00035553-ses-DS2,7.738581,169.172,344,0.109859,0.13259
A00035561-ses-CLG4,8.009663,219.641,1839,0.192286,0.267314
A00035561-ses-CLG4R,7.354328,311.953,1250,0.259861,0.339462
A00035561-ses-CLG5,7.894906,194.672,503,0.11265,0.149913
A00035561-ses-DS2,7.558908,165.914,552,0.17208,0.17977
A00035562-ses-DS2,7.338081,284.578,1176,0.165655,0.147333
A00035606-ses-DS2,7.880145,155.789,420,0.0605274,0.0672702
A00035608-ses-DS2,8.134342,219.812,376,0.0515114,0.060665
A00035625-ses-DS2,7.776911,185.242,418,0.085306,0.110913
A00035633-ses-DS2,7.522004,270.82,721,0.103647,0.141328
A00035699-ses-DS2,7.829368,156.648,297,0.0687252,0.0997839
A00035744-ses-DS2,8.045880,692.797,4754,0.120744,0.120204
A00035765-ses-DS2,7.442323,149.117,561,0.0639321,0.0865973
A00035798-ses-DS2,7.518773,144.844,464,0.0873042,0.0909292
A00035827-ses-DS2,7.530908,175.68,389,0.101268,0.157658
A00035840-ses-DS2,7.814000,137.375,285,0.0756898,0.0845073
A00035879-ses-DS2,7.612709,170.852,433,0.0799938,0.1147
A00035881-ses-DS2,7.423263,173.531,539,0.121933,0.130148
A00035926-ses-DS2,7.415489,186.648,655,0.0665405,0.0651267
A00035940-ses-CLG4,7.747013,215.523,394,0.132978,0.120394
A00035940-ses-CLG4R,8.049159,259.273,578,0.116513,0.0802208
A00035940-ses-DS2,7.772401,225.07,1408,0.0819073,0.110294
A00035941-ses-DS2,7.525597,193.227,576,0.185411,0.21024
A00035943-ses-DS2,7.759408,192.078,587,0.0649698,0.0876879
A00035945-ses-CLG4,7.896824,257.352,3656,0.114915,0.149347
A00035945-ses-CLG4R,8.142412,228.68,1025,0.0998932,0.112512
A00035945-ses-DS2,7.347127,155.594,394,0.152261,0.223019
A00035951-ses-DS2,7.485351,153.5,324,0.0835329,0.0836337
A00035960-ses-DS2,7.846772,205.109,471,0.0754856,0.0681279
