A00030990-ses-DS2,5.030556,469.898,1009,0.320062,0.331442
A00031167-ses-DS2,4.813198,506.82,2058,1.98743,1.07085
A00031216-ses-DS2,5.548780,298.125,632,0.453776,0.342651
A00031217-ses-DS2,5.296461,422.016,910,0.315643,0.286315
A00031219-ses-DS2,4.118793,3527.62,84098,5.5864,1.53819
A00031272-ses-DS2,5.236943,347.031,624,0.344351,0.275066
A00031452-ses-DS2,5.210278,403.289,959,0.235649,0.282571
A00031459-ses-DS2,5.020981,578.516,12594,0.380123,0.342384
A00031549-ses-DS2,5.901313,180.32,429,0.28338,0.284307
A00031605-ses-DS2,5.037365,325.953,710,1.02262,0.594282
A00031625-ses-DS2,5.372532,331.453,1475,0.486114,0.460265
A00031683-ses-DS2,5.163415,373.812,683,0.406052,0.348139
A00031794-ses-DS2,5.099250,399.219,807,0.675241,0.450017
A00031871-ses-DS2,5.275630,407.32,1907,0.747117,0.385394
A00031872-ses-DS2,5.023780,465.672,797,0.358429,0.406548
A00031881-ses-CLG4,5.873223,207.539,616,0.296731,0.384686
A00031881-ses-CLG4R,5.903084,203.961,510,0.371219,0.278578
A00031881-ses-CLG5,5.254992,362.672,1128,0.391138,0.327633
A00031881-ses-DS2,5.066172,421.055,787,0.623714,0.470225
A00031893-ses-DS2,5.716643,238.461,653,0.357468,0.361579
A00031894-ses-DS2,5.277842,413.148,2257,0.353919,0.424381
A00032007-ses-DS2,5.295369,447.969,1738,0.393189,0.371413
A00032010-ses-DS2,4.935115,475.055,981,0.557081,0.48584
A00032817-ses-DS2,5.242290,411.414,6156,0.318289,0.326058
A00032862-ses-DS2,5.013173,491.977,1204,1.03182,0.890182
A00032875-ses-DS2,5.297419,403.812,867,0.859948,0.655868
A00032876-ses-DS2,5.082657,399.594,687,0.523828,0.377747
A00033011-ses-DS2,5.116631,374.898,695,0.215693,0.242042
A00033021-ses-DS2,5.118572,414.695,1041,0.55241,0.352416
A00033180-ses-DS2,5.703806,293.977,850,0.401412,0.385037
A00033231-ses-DS2,5.377883,405.688,791,0.719225,0.483334
A00033232-ses-DS2,5.254656,439.422,809,0.235456,0.2393
A00033247-ses-DS2,4.892292,638.758,3205,1.20226,0.672922
A00033248-ses-DS2,5.648853,348.867,1936,0.430539,0.375116
A00033589-ses-DS2,5.422093,328.602,1282,0.315731,0.28096
A00033609-ses-DS2,5.200832,385.43,732,0.234452,0.226717
A00033640-ses-DS2,5.131061,413.414,1025,0.5514,0.434275
A00033643-ses-DS2,4.537511,2197.32,11113,1.51822,2.32898
A00033647-ses-DS2,5.043608,396.016,645,0.507213,0.38325
A00033673-ses-DS2,5.215757,384.023,1164,0.62828,0.390306
A00033714-ses-CLG4,4.927362,1089.93,8939,1.51478,1.82521
A00033714-ses-CLG4R,5.544898,568.773,13299,0.801869,0.749719
A00033714-ses-CLG5,5.235355,304.008,1146,0.823369,0.358961
A00033714-ses-DS2,5.938669,210.039,613,0.389735,0.401799
A00033734-ses-DS2,4.976055,549.258,2067,1.91759,1.53954
A00033735-ses-DS2,5.027992,422.898,859,0.662868,0.445701
A00033747-ses-DS2,5.516991,290.562,473,0.414236,0.321583
A00033748-ses-DS2,5.288427,250.773,728,0.808244,0.580792
A00033752-ses-DS2,5.521912,224.062,447,0.542561,0.456902
A00033764-ses-DS2,5.262467,381.242,717,0.3419,0.356235
A00033832-ses-DS2,5.482785,220.25,801,1.14877,0.628922
A00033834-ses-DS2,5.628705,209.031,446,0.377753,0.429969
A00033849-ses-DS2,5.252657,266.438,1129,0.986994,0.639452
A00033903-ses-DS2,5.536295,231.578,395,0.294331,0.299926
A00033963-ses-DS2,5.501430,239.141,475,0.307298,0.257427
A00033998-ses-DS2,5.353788,329.883,1017,0.457463,0.412122
A00034073-ses-DS2,5.868327,247.211,563,0.316712,0.45058
A00034074-ses-DS2,5.939835,180.836,976,0.410894,0.402121
A00034093-ses-DS2,5.253070,334.82,1685,0.518568,0.50374
A00034193-ses-DS2,5.553610,264.969,829,0.32023,0.371228
A00034350-ses-CLG4,5.768877,324.742,1111,0.8078,0.621737
A00034350-ses-CLG4R,6.036686,244.734,917,0.22804,0.382178
A00034350-ses-DS2,5.635063,489.555,4111,1.2071,0.666358
A00034385-ses-DS2,5.365376,300.102,1055,1.1274,0.698472
A00034400-ses-DS2,5.560802,202.383,571,0.401317,0.38186
A00034827-ses-DS2,5.732110,247.227,782,0.548202,0.523237
A00034854-ses-DS2,5.620223,244.164,593,0.573053,0.494326
A00034987-ses-DS2,5.653788,302.508,1613,0.845274,0.703799
A00035036-ses-DS2,5.500260,272.984,744,0.697023,0.497429
A00035054-ses-DS2,5.399591,366.328,2444,0.601536,0.78433
A00035072-ses-DS2,5.461975,187.141,350,0.333451,0.308498
A00035291-ses-CLG4,5.427494,255.977,1239,0.699546,0.489574
A00035291-ses-DS2,5.069488,995.859,5123,2.96283,1.63379
A00035292-ses-CLG4,5.322539,592.016,13729,0.857455,0.632684
A00035292-ses-CLG4R,5.447124,484.117,15639,0.224216,0.310184
A00035292-ses-CLG5,5.211265,306.016,570,0.202349,0.250164
A00035292-ses-DS2,5.950819,361.117,5163,0.291937,0.33405
A00035337-ses-DS2,4.859761,392.977,644,0.43054,0.454337
A00035364-ses-CLG4,5.208744,334.305,852,0.465939,0.346928
A00035364-ses-DS2,4.956031,766.508,6790,1.8008,1.32263
A00035377-ses-CLG4,5.296634,353.492,1780,0.604738,0.590373
A00035377-ses-CLG4R,5.471180,228.68,552,0.308091,0.258557
A00035377-ses-CLG5,5.100817,281.789,1205,0.422711,0.353858
A00035377-ses-DS2,5.415458,799.945,12044,0.856275,0.963299
A00035378-ses-DS2,5.676168,202.828,847,0.39225,0.330269
A00035437-ses-DS2,5.428754,178.844,432,0.27931,0.439698
A00035440-ses-DS2,5.695901,218.5,626,0.39381,0.279336
A00035504-ses-DS2,5.432526,278.898,1041,0.678252,0.39742
A00035535-ses-DS2,5.630744,274.859,759,0.497614,0.384208
A00035553-ses-DS2,5.736770,203.188,429,0.355942,0.308514
A00035561-ses-CLG4,5.312128,547.797,15172,1.15445,0.927257
A00035561-ses-CLG4R,4.215113,1832.38,14305,3.05052,2.82962
A00035561-ses-CLG5,5.221922,420.945,1394,1.11507,0.437067
A00035561-ses-DS2,5.276464,1107.13,4221,2.92147,2.26507
A00035562-ses-DS2,5.105292,506.633,1766,1.69277,1.11817
A00035606-ses-DS2,5.568525,238.711,754,0.764498,0.458503
A00035608-ses-DS2,6.065002,232.18,572,0.263898,0.31513
A00035625-ses-DS2,5.483181,286.312,2135,0.512323,0.430861
A00035633-ses-DS2,5.082050,292.977,744,0.673656,0.56277
A00035699-ses-DS2,5.901822,193.375,327,0.299133,0.268264
A00035744-ses-DS2,5.199778,371.57,2993,1.71659,0.638408
A00035765-ses-DS2,5.653136,186.445,606,0.365211,0.400573
A00035798-ses-DS2,5.831276,184.984,344,0.296809,0.285832
A00035827-ses-DS2,5.402575,330.922,1798,0.651714,0.614038
A00035840-ses-DS2,5.936134,213.734,497,0.305362,0.305841
A00035879-ses-DS2,5.629855,250.844,505,0.502558,0.575066
A00035881-ses-DS2,5.265218,374.773,1704,1.44427,0.937977
A00035926-ses-DS2,5.654226,225.531,418,0.262538,0.255181
A00035940-ses-CLG4,4.995140,395.625,5378,0.505706,0.451988
A00035940-ses-CLG4R,5.344075,265.773,935,0.246405,0.259667
A00035940-ses-DS2,5.460801,907.172,26587,0.373582,0.457169
A00035941-ses-DS2,5.566182,410.367,10115,0.621756,0.519502
A00035943-ses-DS2,5.777333,213.102,482,0.493363,0.37333
A00035945-ses-CLG4,4.829344,708.094,6999,1.96262,1.32154
A00035945-ses-CLG4R,5.208626,477.477,9556,1.27633,0.69514
A00035945-ses-DS2,5.533019,315.258,5291,1.03696,1.04834
A00035951-ses-DS2,5.627686,198.992,336,0.228434,0.241432
A00035960-ses-DS2,5.960317,270.961,930,0.455124,0.48367
A00037110-ses-DS2,5.742683,167.305,356,0.220229,0.281857
A00037111-ses-DS2,5.421007,196.633,413,0.384876,0.430864
A00037112-ses-DS2,5.417007,290.977,1370,1.33229,0.733327
A00037266-ses-DS2,5.962344,188.039,400,0.348117,0.241495
A00037267-ses-DS2,5.507538,245.32,885,0.671756,0.469252
