bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-A00060301_ses-DS2_T1w	0.651697276167449	2.1126440457528184	0.733997974689543	3642.453125	3.9438167200000005	3.76019	4.08986624	3.98139392	0.2074637327309391	0.40079428425182945	0.39174198301723145	1.0917534828186035	0.37654486298561096	0.0	0.0039308075020037985	17.008223454053834	8.689924264638023	10.428436426712922	176	256	169	2.8709656361884917	12.607493307892637	10.164975922337943	15.016468822932696	22.97738347781853	46.16989455904951	42.25073047447593	57.604913386559744	1.0	0.9765625	0.9765625	8.334848199876273	11.37336540222168	17.477558135986328	11.639780044555664	925291.0	0.0	54.95853614807129	18.787397384643555	47.57626061282918	99.20838928222656	416.6802673339844	398.8943176269531	34879.0	264.9995422363281	607.3576354980469	138.93882751464844	0.03680332485322335	63.081947326660156	804.1514282226562	801.5233154296875	13530.0	702.2865112304687	913.4176147460937	63.57280349731445	0.24791398005336962	66.28998565673828	1004.1160888671875	1000.0386962890625	209499.0	901.8611694335937	1119.1684936523436	66.5959701538086	0.24220886826515198	0.48102620244026184	0.5457941293716431	0.42675009938934694
sub-A00060306_ses-DS2_T1w	0.738021346952398	1.8317889838674037	0.7206024992075825	5003.142578125	3.7763269066666667	3.73855	3.80428288	3.78614784	0.24768016756328065	0.36807475141674073	0.3842450810199786	1.085221767425537	0.3379073441028595	5.926427634085426e-06	0.0017956010898971912	13.840039657235057	8.390209475931892	9.75269417611257	176	256	169	3.834578392762364	11.487044201625801	11.14244932584512	18.105725383147195	27.35290961462345	61.910559048374196	54.60926338462866	74.56432149088835	1.0	0.9765625	0.9765625	1032.509384577656	8.78652572631836	12.263143539428711	9.799553871154785	1001549.0	0.0	31.66900482177734	17.554244995117188	20.734011046685385	76.33320617675781	388.1144104003906	366.85040283203125	61858.0	273.65526275634767	576.8643676757812	95.66825866699219	-0.0354609393838663	72.07633209228516	833.6935424804688	830.3289794921875	12550.0	719.8644104003906	958.1291381835935	72.28107452392578	0.39419328551300525	53.172611236572266	1004.4249267578125	1000.0380859375	187972.0	921.3888122558594	1101.823419189453	55.23310470581055	0.21169425547122955	0.42347460985183716	0.5124514102935791	0.3875529251646451
sub-A00060383_ses-DSA_T1w	0.5130067634612802	2.4766961759523425	0.6720847600386795	13445.58203125	3.993248053333333	3.92666	4.03150848	4.02157568	0.20463123501182592	0.39107788213112865	0.40429088285704545	0.8071111440658569	0.31453741490840914	0.0	0.011075255681691328	17.48256152470383	9.167876072224765	10.75690525626864	176	256	169	3.434064956931358	12.009454720817097	12.527808991055343	22.13990729541757	53.58835343719239	116.79531249728039	105.45322688374188	145.97601471675287	1.0	0.9765625	0.9765625	5.492984794989123	4.488174915313721	6.6987528800964355	5.005506992340088	1162729.0	0.0	17.85139236450194	6.019574165344238	0.4967205873269278	96.42344665527344	390.3216857910156	367.120361328125	23352.0	257.0846313476562	606.5575195312501	106.90319061279297	0.5644581582929571	60.04928207397461	803.2870483398438	800.1353759765625	13413.0	696.2961547851562	919.0189331054687	66.62297058105469	0.8325845786409687	42.50572967529297	1001.1861572265625	1000.0450439453125	219414.0	929.4951751708985	1076.042901611328	45.16923904418945	0.24641753733158112	0.48594245314598083	0.5701783895492554	0.43293133460797856
sub-A00060384_ses-CLG2_T1w	0.3492969493608815	3.702938782744791	0.6235174825059079	17915.6328125	4.02785464	3.97289	4.1729433600000005	3.93773056	0.16259835479516063	0.4511756809055111	0.3862259642993283	0.7425960302352905	0.24870150387287138	0.0	0.10860073696745347	21.443347385548407	8.75472262300321	11.74269047815919	176	256	169	3.0514377186123447	15.221662214265619	14.138868021285843	24.14350413097956	61.95660387983413	112.0559909321901	107.19814734745871	147.58184723035194	1.0	0.9765625	0.9765625	18.384901192373025	4.439223289489746	4.937581539154053	3.3923187255859375	1083488.0	0.0	13.03375163078308	4.733121871948242	10.813728152435013	142.11978149414062	445.4617614746094	419.81976318359375	12335.0	270.6544128417969	661.2595886230469	137.5753936767578	0.5038520775356359	46.655052185058594	761.5326538085938	759.294677734375	27470.0	683.4887725830079	848.2387176513671	49.88159942626953	0.9308286949261788	37.42919158935547	999.4473266601562	1000.0189208984375	187388.0	929.9688903808594	1065.6008666992188	41.419681549072266	0.22466817498207092	0.5320731401443481	0.555199921131134	0.4097097484505196
sub-A00060429_ses-CLG2R_T1w	0.33059873583646765	3.878813540641726	0.60969398727448	14711.927734375	4.08728672	4.03828	4.12105728	4.10252288	0.15309502814517398	0.4713582730700695	0.37554669878475655	0.7695898413658142	0.27118574380874627	0.0	0.05621911931966569	20.279776980489157	7.793110562136158	10.893276547794576	176	256	169	2.783011099070763	15.350411013842294	13.373196988798478	21.986168853482376	63.73578649568683	122.75070408364735	117.33745211509313	165.5258657659452	1.0	0.9765625	0.9765625	7.852877405651977	3.957979440689087	6.255422115325928	5.409126281738281	1351413.0	0.0	17.322919464111326	6.013620376586914	38.82104008453482	113.3731918334961	413.6392517089844	385.05712890625	11649.0	254.11958007812498	629.37890625	138.3539581298828	0.6006093474150713	43.91313171386719	743.1705932617188	741.5933227539062	41057.0	666.0689575195312	825.5601318359375	48.310386657714844	0.8937697927187185	41.52164077758789	998.4739379882812	1000.0177001953125	210353.0	920.5565307617187	1069.477099609375	45.48383712768555	0.21524080634117126	0.5359141230583191	0.5504530668258667	0.4230649787679405
sub-A00060430_ses-DS2_T1w	0.4703514700458466	2.844364822981036	0.6698296889593013	13192.25	3.787464346666667	3.71725	3.9122432	3.73289984	0.19747389070140825	0.4150223426510117	0.3875037666475801	0.7140778303146362	0.1959130525588989	0.0	0.004314854910143373	22.68697893664771	11.217149841356436	14.282896380470744	176	256	169	3.3950445033271577	13.607553061026962	14.456915020793176	26.36814749802541	56.77958274307343	113.23974322687702	103.85047544236697	141.53210035715043	1.0	0.9765625	0.9765625	9.410223227066254	4.629030227661133	7.081082820892334	5.847297668457031	839335.0	0.0	19.076436233520504	6.629005432128906	23.3677408497222	112.34146118164062	421.8278503417969	401.19036865234375	14436.0	273.0439758300781	624.7126922607422	118.1653060913086	-0.051237927729232524	58.983299255371094	801.676513671875	800.123779296875	16002.0	707.9518096923828	901.3359100341797	58.79813766479492	0.6647651577003426	35.043128967285156	1000.584228515625	1000.030517578125	158529.0	938.9857543945312	1063.57412109375	37.92558288574219	0.22810566425323486	0.50119948387146	0.5573593974113464	0.4535712943534135
sub-A00060431_ses-DS2_T1w	0.44336791089222566	2.9656325698954293	0.6506153633739307	12345.8955078125	4.021524853333333	3.84678	4.2102169599999995	4.0075776	0.2203687669901579	0.391718399364191	0.38791283364565105	0.8604843616485596	0.2883486062288283	0.0	0.04975438511451102	16.38869315203751	8.907272003081184	10.80209491069813	176	256	169	3.9573904490919425	13.131921485698259	13.236612175852997	22.62052459276879	36.442137596411605	85.78003577194531	77.40454563266054	109.99146352962472	1.0	0.9765625	0.9765625	3.5468236778004982	5.956399440765381	6.007030487060547	4.225516319274902	1169745.0	0.0	16.187942123413087	5.316613674163818	9.067473763496114	50.61993408203125	353.41302490234375	331.3263244628906	40006.0	261.86053466796875	535.6268768310547	83.7223892211914	0.2767594874457111	56.739444732666016	780.5602416992188	779.89892578125	11224.0	684.0254364013672	879.9701751708984	59.386905670166016	0.8778661295386629	40.85762023925781	1001.724853515625	1000.0255126953125	198781.0	932.4075317382812	1076.6280517578125	44.208656311035156	0.22399960458278656	0.4692535996437073	0.5352482199668884	0.47645588973671205
sub-A00060472_ses-CLG2R_T1w	0.34005815052985044	3.784554365187463	0.6391603262053637	33110.890625	4.194200651103803	4.107527393311409	4.35569664	4.11937792	0.1953583279067435	0.43989550001043715	0.36474617208281934	0.9090681076049805	0.30210589468479154	0.0	0.004025888934101086	14.76536417661215	7.090466388778995	9.845150199414526	176	256	169	3.6958762432067056	14.79721517868443	14.338141357591086	24.521332650882126	43.24918567965915	82.87071866153215	78.75105607889738	110.13326389550085	0.9999008178710938	0.9765625	0.9765625	7.090114962961895	5.9486494064331055	5.1767354011535645	4.012302875518799	1905629.0	0.0	15.431794929504393	5.421304702758789	0.04343976094072399	115.70274353027344	404.8374938964844	392.7033386230469	33045.0	258.83136596679685	591.23017578125	106.25285339355469	0.6895281628821857	46.52288818359375	754.1158447265625	752.467529296875	37959.0	674.0473693847656	840.77021484375	50.85129928588867	0.730550576648775	37.656593322753906	999.8021850585938	1000.0119018554688	243547.0	933.1239501953125	1066.1459106445313	40.781219482421875	0.23207591474056244	0.5200058221817017	0.5557466149330139	0.45192660711050925
sub-A00060472_ses-CLG2_T1w	0.33359348667659916	3.856183068415061	0.6307047019394018	15654.37890625	4.298948999408612	4.176944278225837	4.49219584	4.2277068799999995	0.19547337319653849	0.4338932634413895	0.37063336336207203	0.956415593624115	0.34597325325012207	0.0	0.006610020704451918	14.811597743657238	7.114619548116256	9.59455100979845	176	256	169	3.7031614098279886	15.042014364617986	14.3921325408748	24.431221848178428	42.59746553201789	82.1177990613331	78.06326257186358	109.47452312223973	0.9999008178710938	0.9765625	0.9765625	6.058267649895104	5.984492778778076	6.166369438171387	4.581059455871582	2024727.0	0.0	17.98345146179199	6.11053466796875	-0.1271803367793276	113.71527099609375	403.5390930175781	389.11627197265625	33504.0	261.3258285522461	589.6375244140625	105.07521057128906	1.011604710261449	44.61710739135742	751.9917602539062	750.123779296875	33014.0	672.7335968017578	836.690997314453	49.86781692504883	0.6707603407226039	38.74665069580078	1000.8524169921875	1000.02001953125	237534.0	935.7754150390626	1068.7386535644532	40.93196487426758	0.229394793510437	0.51670902967453	0.554709792137146	0.43636193934325723
sub-A00060493_ses-CLG2_T1w	0.4050240524067519	3.3200929463714783	0.5346305372498007	10077.2783203125	3.3442849646826747	3.3305803340480242	3.52264192	3.17963264	0.13164355795420696	0.510812779707326	0.35754366233846707	0.9575453996658325	0.2958652079105377	7.977287811230644e-05	0.013528328824773842	27.77290339166682	8.216860817468183	11.926555903408856	176	256	169	0.8972358260710736	14.196259218577602	10.82438265057445	17.379652907074668	50.8772874378028	85.67280127362875	84.133877757868	115.85154456217248	0.9999008178710938	0.9765625	0.9765625	9.386363290294057	5.655132293701172	9.494362831115723	6.5694074630737305	2271542.0	0.0	33.13558082580564	11.482564926147461	1.157177055727761	182.72610473632812	643.2429809570312	439.17236328125	11889.0	255.75096130371094	1774.9958740234376	489.4520263671875	0.2871731748097508	50.365447998046875	741.2630615234375	739.5269775390625	67336.0	658.4297790527344	830.0282287597656	52.09270095825195	0.7193207235783987	55.144405364990234	999.7965698242188	1000.0296630859375	158271.0	905.548583984375	1091.6508178710938	57.54007339477539	0.20824477076530457	0.545951783657074	0.5328538417816162	0.42858063204955954
sub-A00060503_ses-CLG2R_T1w	0.36673057423642075	3.3763757347366257	0.5520205316881425	28178.49609375	3.7062290398895157	3.5909661596685463	3.82979072	3.6979302400000003	0.13794174048578814	0.5012850346590635	0.3607732248551484	0.8699893355369568	0.28869420289993286	0.0	0.07956510253857117	22.261357738537576	7.173543807394464	10.399179245204648	176	256	169	1.9230250800506932	17.24917020369917	12.768234925774502	19.132509493573647	74.80832876394024	120.84604935732102	117.68385680202316	157.39719228480823	0.9999008178710938	0.9765625	0.9765625	5.097868935510894	4.1624369621276855	4.229466915130615	2.807520866394043	2366701.0	0.0	12.25806999206543	4.178905010223389	10.865489228330553	164.77969360351562	520.6365356445312	475.29791259765625	11943.0	286.4692718505859	776.8895874023434	247.15122985839844	0.6689562201891239	41.29582214355469	768.1709594726562	767.800537109375	69536.0	695.6575775146484	841.1226806640625	44.51199722290039	1.2462147565973245	43.86974334716797	995.2486572265625	1000.02978515625	190404.0	896.9550842285156	1071.75673828125	52.26847839355469	0.20410630106925964	0.5288437008857727	0.5099238157272339	0.40775543772344935
sub-A00060503_ses-CLG2_T1w	0.4063835131929325	2.9335868293261043	0.6415826758563692	14145.5751953125	3.7389056000000003	3.64608	3.86395136	3.70668544	0.13880458202258283	0.49664772176522026	0.3645476962121969	0.8707814812660217	0.31373983025550833	0.0	0.11894833328193588	21.75965389861496	7.143842454378774	10.250601679378267	176	256	169	2.256090728527461	16.495474031269556	11.360634096584368	15.330337529956088	70.36566515124879	121.77982263682654	117.12931588618055	159.24245987046635	1.0	0.9765625	0.9765625	5.034747153379284	4.114150047302246	6.093201637268066	5.335683345794678	1137961.0	0.0	15.766950607299805	5.176217555999756	12.847022345432576	145.15310668945312	476.10833740234375	441.88494873046875	8294.0	269.86961059570314	713.3321319580077	195.85130310058594	0.43928492857987855	43.65894317626953	765.232421875	764.7575073242188	61891.0	689.7935485839844	842.3510131835938	46.36128234863281	0.6947407154731184	51.94654846191406	989.39404296875	1000.0167846679688	195429.0	859.201123046875	1078.6692138671874	65.23106384277344	0.19886428117752075	0.5209847092628479	0.503362238407135	0.40966943797547245
sub-A00060574_ses-DSA_T1w	0.5825528433720424	2.318790773843342	0.7065996652529987	9548.0908203125	4.036285573333334	3.94089	4.136734720000001	4.031232	0.2027307070199303	0.4138420988360712	0.3834271941439985	1.0656596422195435	0.3575493335723877	0.0	0.004792345355605102	19.41794961556579	9.611790011002688	12.130348241874731	176	256	169	4.060766734592351	11.638955003291622	11.901595440495425	20.005064583602305	39.01451546924286	85.13270620519512	76.79154552005754	106.22741488573465	1.0	0.9765625	0.9765625	12.866893065054708	6.167540550231934	9.972055435180664	7.706521987915039	926310.0	0.0	28.024811553955047	9.726506233215332	2.8172191619518197	68.59420013427734	385.7369689941406	367.2878112792969	28126.0	272.73763275146484	571.1849517822266	90.4462890625	0.02736376529610096	67.4942398071289	805.7401123046875	801.4505615234375	12191.0	698.8028564453125	926.5640258789062	68.85649871826172	0.3870775220153324	48.19398498535156	1002.55908203125	1000.0389404296875	172492.0	925.4513458251953	1088.929248046875	49.98914337158203	0.24629326164722443	0.49636343121528625	0.5554379820823669	0.3977668504984603
sub-A00060575_ses-DS2_T1w	0.37660497633629403	3.4979066498722537	0.5602582840588209	35040.72265625	3.917211796025098	3.8590427480752942	3.92517632	3.96741632	0.2114256803239735	0.3978598086403332	0.39071451103569327	0.817481279373169	0.2316125959157943	0.04701585586898082	0.007764225284637351	19.47407134928625	10.384589831262335	12.770598886171316	176	256	169	3.0347029033683217	13.369433811198382	14.424044709643413	26.867997414363533	38.97306996107259	89.03565506850441	81.67059689697865	117.00306566135896	0.9999008178710938	0.9765625	0.9765625	23.63006872493489	5.599372386932373	4.823932647705078	3.776719093322754	1988840.0	0.0	15.879971742629994	6.712168216705322	39.30972454512832	65.85791015625	365.7026062011719	333.0981750488281	28276.0	258.3290557861328	567.3889617919922	109.7610855102539	0.27439649473680783	54.64946746826172	761.3380737304688	760.9771118164062	12080.0	667.4582672119141	854.7145385742186	56.91681671142578	0.5103092506515399	35.371971130371094	1000.1817626953125	1000.01123046875	179684.0	939.5814178466796	1061.2189025878906	37.21931457519531	0.24632035195827484	0.48562780022621155	0.5670323371887207	0.49537164526001637
